Behavior,Count,Timestamp,Status,Position.X, Position.Y, Position.Z,MousePosition.X, MousePosition.Y,Result,
4,6,8,1,-0.213752, -0.316829, 0.4871458,-0.3476829, -0.8359701,True,
2,7,9,1,-0.3860788, 0.1916241, -0.7690183,-0.03973515, -0.3787379,False,
0,9,0,6,-0.3272898, -0.4365207, -0.5184261,-0.1575608, 0.3698877,True,
7,5,8,0,-0.2205018, 0.4331867, 0.5437766,0.9662687, 0.1742117,False,
4,8,7,1,0.5400306, -0.3626986, -0.7101809,-0.9211041, 0.01450779,True,
3,2,2,0,0.0340948, -0.2143721, 0.04413428,0.817733, -0.2076201,False,
6,7,2,5,-0.7636856, -0.6276875, -0.02785863,-0.4943802, 0.793541,True,
0,9,2,1,0.7125118, -0.3844782, 0.5009919,0.1648012, 0.1692725,False,
1,5,4,9,0.07411937, 0.4045762, -0.5223634,0.1563524, 0.7907498,True,
8,4,7,7,-0.3878154, -0.2223792, -0.5318407,-0.5831382, -0.4816321,False,
7,8,9,2,-0.4758945, -0.4100488, 0.02768044,0.5002705, 0.1963495,True,
4,1,6,5,0.2579639, 0.8003854, -0.2059558,-0.2268849, 0.6025856,False,
3,0,2,5,0.3451628, 0.2874855, 0.1681473,0.217681, 0.2233954,True,
8,0,1,9,-0.04284952, 0.3581259, -0.6859596,0.3575022, 0.5142934,False,
7,4,0,1,0.1952324, -0.1436674, 0.01683495,0.5675172, -0.3446203,True,
1,3,9,7,0.338704, 0.404092, -0.7755123,0.1279089, -0.03795359,False,
5,1,5,1,-0.5443577, -0.2577403, -0.5166197,0.429224, -0.4137942,True,
5,5,8,6,0.1353483, -0.5738719, 0.6310241,-0.6241599, 0.5904028,False,
4,5,9,5,0.1177612, 0.3867607, -0.7552527,0.2224485, 0.4383188,True,
5,8,8,2,0.2872747, -0.6699348, 0.4407303,-0.2143382, 0.492066,False,
4,9,8,9,-0.3796226, -0.4592547, 0.4705654,0.2087924, 0.7190306,True,
6,8,2,3,0.6573084, -0.1596278, 0.3157749,0.06160677, 0.2451386,False,
9,3,1,6,0.5484338, -0.7182145, 0.2419757,-0.4721797, 0.7793427,True,
2,8,5,4,0.5924845, 0.5477198, -0.3111918,-0.3405164, 0.8783941,False,
8,8,6,9,0.3875294, -0.02516774, 0.6079023,-0.7226786, -0.3175416,True,
0,4,9,0,0.3296964, -0.375934, -0.1809079,-0.4080509, 0.2874565,False,
6,7,1,4,0.6291711, -0.4386298, 0.3642876,0.8756626, 0.1728441,True,
1,9,6,9,-0.6401311, -0.2890854, 0.5297509,-0.1967201, 0.9627416,False,
0,1,7,1,-0.5196288, -0.007786566, 0.6238028,0.3325098, 0.06062375,True,
1,5,0,8,-0.252508, -0.3657991, -0.8491758,0.5594931, 0.5609257,False,
0,5,3,3,-0.4680327, 0.4312766, 0.4319037,-0.397524, 0.7637772,True,
1,3,4,1,0.6897061, 0.2216433, -0.002455158,0.08986084, -0.8303532,False,
8,0,1,4,-0.06938503, -0.5819489, 0.5964599,-0.2404856, 0.175488,True,
5,7,0,3,0.6421114, -0.2945841, 0.3788022,-0.2252696, -0.6799105,False,
9,6,4,7,0.05208135, -0.4485607, 0.2356114,-0.7957131, -0.5198642,True,
7,6,4,5,0.1285188, -0.566314, -0.1296191,-0.3704038, -0.7383006,False,
8,7,3,0,0.4530943, 0.2308778, 0.224297,0.1065724, 0.4572279,True,
1,1,5,5,0.08221044, -0.6611781, -0.1105778,-0.2384261, 0.1993024,False,
6,6,7,4,0.3119543, -0.7342297, -0.3491004,-0.2334645, -0.4209463,True,
9,1,5,8,-0.4623169, 0.1075321, 0.7781072,-0.7109585, 0.3439482,False,
3,8,9,8,0.6530652, 0.06450208, -0.2305268,0.8691901, 0.09766616,True,
1,6,7,9,-0.4284537, -0.2797592, 0.4882725,-0.0145237, 0.07182758,False,
5,6,9,3,-0.003327836, -0.3698356, 0.8923234,-0.3359827, 0.6155749,True,
0,6,1,1,-0.1448223, -0.2845499, -0.3859038,0.1802399, -0.3103645,False,
7,8,7,6,0.2031828, -0.07512733, -0.5779315,-0.8030883, -0.456421,True,
1,8,2,4,-0.3173349, -0.2079263, 0.5117161,0.3565055, 0.6705515,False,
5,3,0,0,-0.3296216, 0.2027816, -0.07149385,-0.08331102, -0.6058716,True,
5,3,7,9,0.2874833, -0.4251275, 0.03867351,-0.6892853, -0.5022156,False,
7,7,8,7,0.3570431, 0.3601568, 0.5394354,0.1295753, 0.1537738,True,
3,9,5,1,0.5795762, 0.1792942, -0.4629527,0.8033777, 0.01568698,False,
5,0,2,1,-0.1145302, -0.494714, -0.3743503,0.6224501, 0.4570583,True,
6,9,4,8,0.7160057, 0.03350338, 0.05135468,-0.3552305, 0.8722206,False,
9,0,6,7,0.6356586, 0.3875183, 0.04562184,0.06827453, -0.7651587,True,
2,6,4,4,0.0733107, -0.7030256, -0.2949383,0.854137, -0.08789339,False,
3,7,3,7,0.623769, 0.05155977, 0.3267969,0.193332, 0.4114222,True,
9,2,0,1,-0.03758355, -0.8242434, -0.283163,0.6503877, 0.7592088,False,
8,9,2,6,-0.6187172, 0.1480099, 0.3318898,-0.05298643, -0.1297926,True,
0,5,4,0,-0.4734133, 0.7054761, 0.05275209,-0.5816485, -0.6457691,False,
8,6,9,5,-0.1387136, -0.2854935, 0.6287289,-0.6196557, 0.6695461,True,
8,9,3,8,-0.2052827, -0.009846858, -0.7776477,0.6841274, 0.08430053,False,
4,1,6,7,0.0413726, -0.1877619, 0.111519,-0.6211329, -0.1379614,True,
6,0,9,0,0.3717093, -0.003600599, -0.4671392,0.09125546, -0.5300011,False,
2,6,6,7,0.7720759, -0.1773646, -0.06760766,0.4873061, -0.4821279,True,
6,1,3,6,-0.163287, 0.6915851, 0.1191171,0.8717411, 0.2316789,False,
0,0,7,2,-0.6030496, 0.3414882, -0.3466291,0.732274, -0.5306979,True,
5,9,8,2,-0.3157568, -0.4680777, 0.6448718,0.6422488, -0.434608,False,
0,9,6,3,-0.1734898, 0.5903168, 0.1993554,-0.3421364, -0.1336653,True,
5,7,7,7,0.0832523, 0.8896797, 0.3414109,0.3116978, -0.9362002,False,
8,2,6,0,-0.4713306, 0.5112571, -0.6361749,-0.1260698, 0.1241425,True,
0,0,4,3,-0.2703119, -0.1554382, -0.7266519,-0.9296259, 0.3177645,False,
1,3,9,9,-0.01912436, 0.1197148, -0.5819767,0.2542112, 0.3957082,True,
3,0,7,2,0.1133345, 0.181859, 0.71536,0.1027031, -0.3575867,False,
2,6,2,5,-0.6687748, 0.5137694, -0.2281978,0.2839803, 0.6053929,True,
5,5,6,2,-0.2043243, 0.6302714, 0.1034248,0.4770141, -0.09306573,False,
9,5,6,5,-0.6390347, -0.2206813, -0.1049022,-0.3421277, -0.1682361,True,
6,2,6,9,0.5795993, 0.6675686, -0.2032318,0.158658, -0.2216412,False,
3,0,7,2,-0.7198081, 0.3117998, 0.4713544,-0.7754831, 0.3643465,True,
7,4,1,4,0.04402481, 0.7293376, -0.0246497,-0.6231819, 0.2651121,False,
6,8,3,6,-0.1839899, -0.4881656, -0.312814,0.6046653, 0.4763908,True,
1,6,8,1,-0.2657817, -0.4870151, -0.5406228,0.4000501, -0.3691211,False,
5,0,1,4,0.3353523, -0.1729899, -0.4464406,-0.3425759, 0.653922,True,
1,7,4,4,0.476294, -0.3436472, 0.189524,0.09595202, 0.7381384,False,
3,1,1,8,-0.2719662, 0.172523, -0.1506714,0.05803327, -0.6263287,True,
6,9,4,6,0.2293565, -0.5221243, -0.178004,-0.4291409, -0.5927624,False,
5,4,6,0,-0.3456112, -0.273634, -0.4767546,0.3337971, 0.3459796,True,
4,8,9,9,0.4626, -0.6954824, -0.5390955,-0.3354713, 0.1975654,False,
1,7,5,9,-0.8691739, 0.05389715, -0.3948243,-0.5906423, -0.5014912,True,
0,5,6,5,-0.106933, 0.6446242, 0.3235419,-0.1146428, -0.8513653,False,
2,4,7,6,0.6414663, 0.5625716, -0.1251374,-0.06246839, -0.3360067,True,
1,9,5,4,-0.4358279, -0.3993117, 0.7923902,-0.3083357, -0.3447938,False,
8,7,2,1,0.43407, -0.467771, 0.5746161,-0.3163291, -0.1367756,True,
4,8,8,7,-0.2217009, -0.4163871, -0.1555967,0.4142035, -0.7943173,False,
7,0,0,8,-0.8263788, 0.3372554, 0.2756317,0.3256472, 0.5829204,True,
7,1,4,3,-0.5410039, 0.4282897, 0.4858312,-0.5751752, -0.1609588,False,
7,1,7,0,0.04392628, -0.7451941, 0.53137,0.0258427, -0.2142964,True,
7,1,1,2,0.09555195, 0.1077726, -0.9126605,-0.5968797, 0.3887879,False,
6,3,2,6,0.2719431, -0.819183, 0.2954939,-0.2123342, -0.8075803,True,
2,0,1,7,-0.5128877, -0.09066836, 0.8252167,0.1296328, 0.7674185,False,
0,8,7,7,0.7714266, -0.1656842, -0.09633306,0.9917654, 0.05483772,True,
0,2,0,3,0.4716463, -0.6588281, 0.3488634,0.6300707, -0.581267,False,
2,4,5,2,0.3859221, -0.3763929, -0.590125,0.5034409, -0.1664205,True,
2,3,0,3,-0.7184823, 0.1610249, 0.4616592,0.5493308, -0.3952495,False,
9,9,0,1,-0.9488955, 0.2111654, -0.07355665,0.4015377, -0.07076652,True,
7,4,0,3,0.2304077, 0.4769756, -0.5942274,-0.3966717, -0.1336712,False,
4,3,7,8,-0.5262913, 0.04432387, 0.3994498,-0.4418729, -0.02910819,True,
1,3,1,8,-0.1621811, 0.405726, 0.1015937,0.7980738, -0.5408437,False,
6,9,0,6,0.2388489, 0.46734, -0.6616843,0.5816876, -0.3498452,True,
3,3,0,4,-0.1917956, -0.5177047, 0.5428579,0.5555176, -0.1140535,False,
2,2,5,8,-0.326291, -0.4978859, -0.7905446,-0.3986085, 0.4707341,True,
4,2,9,8,-0.2343182, 0.6886569, -0.1698778,0.05768581, 0.6671929,False,
5,8,2,7,-0.1756497, 0.7529635, -0.1027599,0.6844411, -0.2959675,True,
8,9,6,0,0.5535614, 0.03643002, 0.5252454,-0.1573609, -0.2579067,False,
1,8,5,2,-0.1649731, 0.005976009, -0.929468,-0.5506415, 0.1338541,True,
6,5,2,5,0.2660834, -0.07102147, 0.7950661,-0.6945972, 0.350549,False,
2,3,4,3,0.4440494, -0.7530573, 0.2919194,-0.6420546, -0.5719068,True,
7,2,1,7,0.2141239, -0.153084, -0.9551814,-0.08789372, 0.03613023,False,
4,8,8,9,-0.1721213, 0.2315634, -0.853646,0.2336419, 0.6801538,True,
8,1,8,3,-0.4483317, 0.2072083, 0.7562834,-0.549636, -0.3380222,False,
8,0,0,8,0.4617553, 0.7917606, -0.05996086,-0.5625699, -0.609875,True,
4,5,6,9,-0.6844669, 0.3286296, -0.07249581,-0.6925186, -0.1102067,False,
0,6,0,6,0.6705318, 0.2471331, -0.4783202,-0.1434781, 0.6264954,True,
7,1,8,6,0.227382, 0.4818791, -0.02854207,0.1783621, 0.9023443,False,
0,4,7,7,0.4326067, 0.1125716, 0.1842058,-0.2243797, -0.2817709,True,
9,8,2,6,0.3159297, -0.9311209, -0.07740406,0.9213165, 0.04360134,False,
2,2,8,4,0.7128979, 0.2879436, 0.4216973,-0.9917452, 0.04775958,True,
2,7,5,9,-0.5807013, -0.2877906, 0.05697516,0.2600257, 0.2395178,False,
9,0,9,8,-0.01904674, -0.4046766, -0.08495773,0.2944304, -0.6649727,True,
3,4,9,3,-0.7132045, 0.03748103, 0.093199,0.7026443, -0.5619843,False,
1,8,4,7,-0.7416147, -0.2998919, -0.464218,-0.1979718, 0.4794645,True,
1,2,4,4,-0.1489054, -0.1204168, -0.267715,0.5115248, 0.6187922,False,
4,9,9,0,-0.2673014, 0.8838753, -0.02380357,0.6208962, -0.4111337,True,
8,3,7,2,0.087421, -0.00642723, -0.69797,0.3415274, -0.5472016,False,
9,8,4,9,0.3521685, -0.5662971, 0.2362736,0.670234, 0.2254791,True,
7,4,3,1,0.4031708, 0.5651467, 0.2982207,-0.7346879, 0.4106958,False,
5,8,9,6,0.9210366, -0.002281407, 0.2275847,-0.1018175, -0.3848294,True,
4,9,9,2,-0.02771592, 0.4727272, 0.6745594,-0.2306023, 0.1901614,False,
6,3,8,7,-0.8172777, 0.05792214, 0.3293037,-0.05390586, 0.6110429,True,
1,1,1,8,-0.2619861, 0.698555, -0.6148605,-0.6948239, 0.2204917,False,
0,5,0,4,0.3440913, -0.567826, -0.6162583,0.7706083, 0.06451617,True,
7,2,8,2,-0.3149631, -0.1301207, -0.3211082,-0.1490435, 0.1439112,False,
5,3,3,3,0.3944511, 0.09892354, -0.7615235,-0.7599122, 0.4643357,True,
1,8,7,2,0.6750715, -0.5012465, -0.240347,-0.6151392, -0.1872505,False,
6,5,1,5,-0.8588593, -0.2191777, 0.04166785,-0.775943, -0.2275181,True,
3,0,4,5,0.3502111, -0.5753112, -0.2048701,-0.9478734, 0.1140099,False,
9,4,6,0,-0.1438836, 0.2642801, -0.0968146,-0.5417222, 0.5194612,True,
1,4,3,0,-0.2002959, 0.2884531, 0.4099189,-0.7982709, -0.2891723,False,
2,1,0,0,0.2459405, -0.3982111, -0.8560038,0.09768026, 0.201414,True,
1,9,1,2,-0.3438849, -0.5513228, 0.7268516,-0.1734554, -0.5093957,False,
5,1,0,4,-0.0555023, -0.5715061, -0.746259,0.5908623, -0.3543284,True,
4,3,9,4,0.1956786, 0.3505376, 0.6352484,-0.712308, -0.2376502,False,
7,3,7,3,0.5336645, -0.3566396, -0.7459022,-0.0217562, -0.05141859,True,
7,4,3,6,0.555745, 0.01876301, 0.06700323,-0.2545439, -0.2113131,False,
5,0,4,0,-0.1080428, 0.004576436, 0.8938395,-0.2784121, 0.4854431,True,
9,1,6,9,0.06091566, -0.5137374, -0.8500542,-0.5228658, 0.3812105,False,
1,9,0,4,0.3669862, 0.09986449, -0.7968276,0.1849312, 0.1933784,True,
4,6,3,0,0.8708319, 0.2720082, -0.2126941,0.3840605, -0.04591098,False,
1,0,3,3,-0.5073789, -0.4086665, -0.5294451,0.2033533, 0.8182727,True,
8,2,8,6,-0.3968164, -0.7178943, 0.4573651,-0.1867026, -0.8500445,False,
3,1,4,6,0.251504, 0.2170455, -0.6047505,0.4312719, -0.1867843,True,
2,6,9,8,0.5444986, 0.01587384, 0.1684544,-0.09335674, -0.01893076,False,
5,3,4,7,-0.1736126, 0.8789509, -0.02980259,-0.6028811, 0.644822,True,
0,3,6,8,-0.7064591, -0.6124235, 0.1603505,0.2794563, -0.1465468,False,
7,7,4,1,0.5343797, -0.556009, -0.39794,-0.3052282, 0.3903141,True,
8,6,2,8,0.03770312, 0.3473914, 0.4774629,-0.1503313, -0.03534998,False,
8,7,9,3,-0.07321974, 0.440045, 0.117564,0.3995919, 0.5107586,True,
5,3,4,1,-0.7968316, 0.2579644, -0.531568,0.1412809, 0.2847241,False,
2,4,6,1,0.0162325, -0.8964991, -0.2194013,0.315128, 0.3660693,True,
3,1,7,3,-0.4649927, 0.136204, 0.12306,-0.508893, 0.1025518,False,
9,8,0,6,0.3921211, -0.6130221, 0.3378434,0.6511973, 0.3444415,True,
1,5,6,6,-0.3818385, -0.4206692, 0.7688104,0.1075562, 0.2978221,False,
1,8,5,9,0.3712967, 0.6472281, 0.2257894,-0.4079028, -0.5753063,True,
3,8,5,5,-0.4927123, -0.01512447, 0.0001912754,0.05647079, -0.1178631,False,
4,5,8,4,0.7932646, -0.3431896, 0.3227949,-0.233367, -0.3442849,True,
8,2,5,2,0.3917711, -0.06324802, 0.002687929,-0.433386, 0.6679443,False,
3,8,2,2,0.7717995, 0.5804754, 0.07935722,-0.0738593, -0.3123679,True,
0,6,8,1,0.6172012, -0.4799153, -0.2795967,0.1006899, 0.05342211,False,
4,1,1,6,-0.2428062, -0.28529, -0.8342703,-0.2045491, 0.06052913,True,
0,5,7,5,0.3993845, -0.660513, 0.1506509,0.1836369, -0.4903588,False,
0,5,4,2,-0.6522158, -0.4778125, 0.5500968,-0.1742121, -0.5547343,True,
7,7,9,8,-0.3532437, 0.605409, -0.004867409,-0.3791652, -0.7413948,False,
4,1,1,0,0.4056624, 0.6431319, 0.07632631,0.3232227, -0.3434467,True,
4,1,7,9,0.6067079, -0.373041, -0.355718,0.2813866, 0.6713868,False,
0,9,6,5,0.1382735, 0.5749146, 0.6695374,0.2518311, 0.3930817,True,
2,3,3,1,0.2623166, -0.5948263, -0.6538218,0.1243351, 0.8714282,False,
4,4,1,6,0.2473418, -0.3505348, -0.2413454,-0.3997504, 0.8674557,True,
4,0,7,9,-0.1103485, 0.1136132, 0.9050881,-0.8418572, -0.5143389,False,
8,5,4,9,0.6739103, -0.3299831, 0.3639541,0.448277, -0.222548,True,
0,0,7,0,-0.2951391, -0.1562598, 0.8480705,-0.2712237, 0.1400114,False,
4,7,7,6,-0.4446078, 0.4330201, -0.1310239,0.6086431, 0.06435533,True,
4,2,3,0,0.3649828, 0.7427585, -0.05188147,0.4528689, -0.1417154,False,
8,3,6,3,-0.4435935, -0.665109, -0.2121498,-0.4351652, 0.1591767,True,
0,7,9,4,0.788659, -0.2382019, 0.3285436,-0.7495668, 0.6202048,False,
5,5,7,0,-0.6969051, 0.03036071, 0.7118615,0.3561588, -0.5103938,True,
9,4,7,1,-0.2860986, 0.07700471, 0.3608123,0.8410493, 0.3536651,False,
2,7,5,5,0.1525459, -0.728296, -0.2973284,-0.002140057, 0.802672,True,
9,1,0,7,0.3966089, 0.7610928, 0.2294503,-0.2138759, -0.09543297,False,
1,7,9,8,0.2480473, 0.09010181, -0.4258839,0.1757733, 0.03555841,True,
2,2,9,9,0.4178471, -0.4854818, -0.4728466,0.772978, 0.3393122,False,
0,6,1,5,0.1190006, 0.2326269, 0.9413964,0.6018829, 0.2430741,True,
0,4,3,6,0.2032839, 0.06339671, -0.2161843,0.00334592, 0.3652507,False,
5,4,3,1,-0.3114588, -0.7866712, -0.2711003,-0.4596775, -0.178938,True,
7,7,6,7,-0.5769497, -0.04620444, -0.4672606,0.9116457, 0.03173461,False,
8,0,7,1,-0.4999669, -0.4234388, 0.6203424,0.3673125, -0.3678311,True,
9,8,8,1,-0.6850738, 0.454401, -0.5350572,-0.8035136, 0.2114435,False,
4,3,3,0,0.6438857, -0.4190068, -0.310017,0.1363604, -0.3726411,True,
0,4,6,6,0.0608794, 0.3500611, 0.1503021,-0.1503299, -0.8628501,False,
8,1,2,1,0.2771631, -0.3351821, -0.5032467,0.04617417, 0.3820922,True,
9,4,1,3,-0.928535, 0.2568461, 0.2239721,0.2663797, -0.9571928,False,
6,7,5,5,-0.6730044, -0.3790472, -0.1190896,-0.439281, 0.3243328,True,
7,3,3,1,-0.1212948, -0.570636, -0.6155565,-0.3381775, 0.8725255,False,
2,4,1,4,-0.2512523, 0.1826794, -0.09724861,-0.1266771, -0.324441,True,
3,9,0,2,-0.08537114, 0.7440969, 0.3787085,0.4862093, -0.1714076,False,
4,6,7,2,-0.839422, -0.4306636, -0.05238309,-0.6096188, -0.04885378,True,
9,3,4,3,-0.3207042, 0.01382778, 0.2310345,0.9959319, 0.05665378,False,
5,0,1,8,0.5913931, 0.2234693, 0.6514249,0.9738222, -0.2182323,True,
0,6,7,8,-0.7723168, 0.1627836, -0.3444951,-0.5889001, -0.6347339,False,
3,2,6,5,0.3041856, 0.7560487, 0.4814712,-0.5518796, -0.7132072,True,
3,9,0,0,-0.3346094, 0.4187136, 0.7048286,0.01345915, -0.6885327,False,
1,2,8,1,0.3317848, -0.8348841, -0.3820319,0.8086374, 0.119419,True,
0,6,7,2,-0.8698945, 0.2788559, 0.3810861,-0.4872891, 0.4826088,False,
5,1,5,3,0.2668085, -0.8806869, -0.05647327,0.1687677, -0.3771065,True,
3,7,5,5,-0.5787486, -0.2973683, 0.546186,-0.2500152, 0.4859456,False,
7,9,0,8,0.4666637, -0.09262736, 0.7612924,0.3340124, -0.06320286,True,
4,5,6,5,0.04089039, 0.74555, -0.07766873,-0.3093685, 0.3586454,False,
6,8,3,9,0.2465122, 0.03571864, 0.4681776,0.720287, -0.5218194,True,
9,6,1,3,0.264794, -0.5938885, -0.7447994,0.5619494, 0.5057896,False,
0,2,9,1,0.0602313, 0.07083905, -0.9861336,0.2190636, 0.5702646,True,
7,1,8,3,-0.7182021, 0.1370502, -0.1101583,-0.142169, -0.04289411,False,
4,9,3,8,0.2924215, 0.2676553, -0.3768651,-0.3435989, -0.1261994,True,
1,0,4,9,0.3948788, -0.1250642, -0.7344468,0.7500855, 0.5722399,False,
8,7,3,9,-0.04406843, -0.4534975, -0.3992661,-0.421659, 0.04058393,True,
4,0,0,1,0.1282818, 0.2001742, 0.5064763,0.1717678, -0.2918875,False,
5,2,3,6,0.3446549, 0.5542876, -0.3238023,-0.1471711, -0.3228262,True,
2,0,9,6,-0.9054145, 0.1401096, -0.3376034,-0.3137634, -0.6166031,False,
8,3,0,0,0.6804273, 0.189125, 0.5037259,-0.1354281, -0.2053629,True,
3,3,7,2,-0.397448, 0.1538095, -0.1793631,-0.7222919, 0.5847996,False,
9,3,4,2,0.4612546, 0.09000214, 0.06741346,-0.1408744, 0.6369975,True,
9,9,2,7,-0.1922057, -0.04441661, -0.6881417,-0.3203773, 0.4674255,False,
4,8,7,3,0.1263797, 0.7003275, -0.4588239,0.05355729, 0.8370034,True,
4,5,9,3,0.3374112, 0.2200918, 0.5761753,-0.002761554, -0.9016664,False,
2,0,0,3,-0.7369124, -0.02029376, -0.1061116,-0.3703268, 0.6733041,True,
3,7,8,0,-0.09270596, 0.2373143, -0.7465517,0.37447, -0.5390942,False,
7,6,2,4,-0.6099824, -0.3043958, -0.5610282,-0.2966597, 0.2682248,True,
1,2,6,7,0.2146791, 0.4685823, -0.3685324,-0.445475, -0.8065428,False,
1,6,1,2,-0.1003605, 0.6059675, -0.3484563,0.3180425, -0.5342733,True,
0,8,0,9,0.04017416, 0.2765133, 0.6014587,-0.5833331, 0.4799737,False,
4,2,4,0,0.4221981, -0.09574628, -0.5053434,0.02249933, -0.4436884,True,
1,9,1,6,0.00603457, -0.6960222, -0.215324,0.1879467, 0.2328178,False,
0,3,2,2,-0.6150519, -0.0210728, 0.3956196,0.5513212, -0.807332,True,
1,8,3,7,0.4135074, -0.2518473, -0.5465241,-0.1154675, 0.339027,False,
0,2,9,6,0.1092375, -0.4095424, -0.6225716,-0.780515, -0.168136,True,
8,6,7,3,0.3242825, -0.1467708, 0.8900712,0.3449774, -0.1091456,False,
6,6,8,6,-0.3163571, 0.2756581, 0.7083561,0.4953092, -0.6662312,True,
7,2,2,8,0.4943089, -0.0003357931, -0.414879,-0.8980493, -0.2455026,False,
8,3,7,1,0.1387853, 0.06188482, -0.9848061,-0.5160724, -0.007945199,True,
2,2,8,7,-0.8277658, -0.3714024, 0.2838276,0.02773428, 0.8414461,False,
9,7,6,3,-0.7151165, -0.07276115, 0.06124939,0.1586065, 0.2115391,True,
2,8,1,2,0.3042334, 0.4827761, 0.4943621,0.294934, -0.8107903,False,
8,3,2,8,0.3194197, 0.3485005, 0.2104165,0.5832049, -0.7746372,True,
3,5,3,0,-0.07728812, 0.3099908, 0.02816365,0.3840237, 0.3688551,False,
7,7,0,5,0.7401251, -0.374435, -0.4331625,0.332605, -0.3742152,True,
4,6,2,3,0.05538937, 0.5665233, 0.5579409,0.5009536, 0.4769797,False,
7,1,8,3,-0.4197566, 0.5243883, 0.5905399,-0.2622431, -0.05817568,True,
2,2,7,5,0.4517471, -0.02210977, 0.7192456,-0.2613456, -0.4556491,False,
6,7,2,4,-0.4054924, -0.2935979, -0.2321228,0.1945147, -0.515236,True,
8,5,2,0,0.1289236, 0.6881899, 0.006390158,0.4615628, -0.1321329,False,
1,9,2,3,-0.2701255, -0.4872245, 0.605287,-0.5186967, -0.6724601,True,
3,5,5,2,0.3331888, -0.1406904, -0.06404881,0.9074231, -0.1087104,False,
4,7,4,3,-0.5972658, 0.123528, -0.302279,-0.6046261, 0.004499945,True,
3,8,5,4,-0.1065054, -0.3595711, 0.429677,0.5083169, 0.5905055,False,
2,2,7,7,0.3942377, 0.2693014, 0.3490652,-0.8935905, -0.114333,True,
8,2,9,8,-0.6960986, 0.1421789, 0.3273243,-0.5777416, 0.05851021,False,
0,5,3,1,-0.1985268, 0.9610897, -0.06874701,0.04440201, 0.6052869,True,
0,8,4,1,0.07213238, -0.02843874, -0.7406516,0.6757249, 0.7276172,False,
3,7,1,6,0.5220969, 0.7476348, -0.01748494,-0.4740207, 0.683906,True,
9,8,4,7,-0.2035893, -0.6736344, 0.5115318,0.2638142, -0.01281408,False,
5,9,3,9,0.8299156, -0.0998998, 0.3382051,-0.2115464, 0.05951342,True,
3,6,7,6,0.7300899, 0.1059641, -0.6574244,-0.3829231, 0.04964465,False,
5,0,6,5,-0.102568, 0.7011199, -0.5715076,0.7748471, 0.00476549,True,
4,9,8,2,0.4789063, -0.2422489, 0.2808075,0.09921615, 0.3211961,False,
5,2,5,6,-0.172518, -0.02419117, -0.6131102,-0.2170602, -0.4828408,True,
0,7,5,6,0.826369, 0.2610816, -0.3869738,0.269051, 0.6391229,False,
9,5,4,1,-0.4709981, -0.2569491, 0.6106107,-0.0290614, -0.1422878,True,
0,6,2,8,-0.5281471, 0.03147801, 0.09075826,-0.3578461, 0.7817581,False,
8,6,1,3,0.5324923, -0.3644253, 0.2462327,-0.2097947, 0.4308145,True,
7,7,7,6,0.2297407, -0.1930847, 0.5135692,-0.2493398, -0.653892,False,
8,3,3,3,-0.07484335, -0.3278791, -0.5904538,-0.7315992, -0.3661238,True,
0,8,5,1,-0.002955251, -0.1652389, 0.5219076,0.3932326, 0.5270132,False,
8,4,0,4,0.574026, -0.2761549, -0.2628136,0.1970288, -0.3285306,True,
0,7,8,7,0.6589438, 0.08853086, 0.1393964,0.1630114, -0.06801309,False,
9,9,7,1,0.1269919, 0.3721942, 0.6195535,0.2715013, -0.8567392,True,
1,1,3,2,0.2176006, 0.202669, -0.238527,-0.2795424, -0.1310873,False,
5,2,7,0,0.0891353, 0.866505, -0.1214761,0.1830487, 0.7286597,True,
4,4,8,1,-0.3788106, -0.1430701, 0.4841771,0.1638546, 0.7102854,False,
3,3,4,2,-0.1661165, -0.6291322, -0.6239744,-0.3442122, -0.8367216,True,
7,9,2,6,-0.0337409, 0.2523045, -0.6071978,0.5450814, 0.05844058,False,
8,9,9,2,0.00439722, 0.6386006, -0.250697,0.03288071, -0.2565354,True,
7,7,5,9,0.7044948, 0.4117619, 0.2958429,-0.7467387, -0.3118343,False,
8,0,6,3,-0.4914156, 0.1038171, 0.0416181,-0.6275309, -0.2754134,True,
3,7,2,6,-0.686702, 0.3791574, 0.2004331,-0.9365352, -0.1449558,False,
0,1,0,3,-0.6034259, -0.5220084, 0.08237777,0.7133023, 0.457851,True,
0,8,5,6,0.8704054, 0.08188283, 0.3392616,-0.00173383, 0.05272396,False,
0,4,0,3,0.1892456, -0.3316335, 0.6454371,-0.7337201, 0.3309788,True,
7,9,7,8,0.9506209, -0.1202299, 0.2780051,-0.4375254, -0.01031027,False,
1,9,3,4,0.101814, -0.4154266, -0.6563051,0.2460366, 0.3344862,True,
6,4,8,1,0.2898309, 0.4896903, 0.09566412,-0.3831188, 0.9209898,False,
8,6,8,1,-0.4364793, -0.5423414, -0.2890057,-0.8387754, 0.139822,True,
3,7,4,1,-0.4646887, -0.551635, 0.6377329,-0.590995, 0.7326,False,
2,1,6,6,-0.6510293, -0.3316478, -0.443428,0.09279196, -0.4651123,True,
2,0,0,3,-0.4128043, -0.6540377, 0.03514769,-0.04128369, 0.4274811,False,
6,2,7,2,0.05262477, -0.4297725, -0.002370479,-0.3201675, 0.5970853,True,
5,6,7,7,-0.6349236, 0.1804604, 0.5993885,-0.7926514, -0.4330263,False,
4,7,0,3,0.02875898, 0.1915537, 0.02553192,-0.644246, 0.593572,True,
